Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,INFRATEL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SHREECEM,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2012-12-28,132.85,4394.7,1359.55,2137.5,1352.75,906.5,319.05,191.65,352.3,494.95,416.4,353.4,1826.55,2802.55,351.3,3141.8,626.3,834.4,677.65,1896.2,129.4,522.1,1141.55,415.0,2323.2,268.85,289.4,813.8,650.95,1619.95,924.6,1500.4,4965.05,156.65,265.8,113.5,840.25,4524.9,2379.5,739.5,1267.5,310.05,428.55,920.75,281.15,1971.75,128.85,194.95,392.05,219.85
2012-12-31,135.0,4432.55,1356.55,2131.15,1352.25,903.55,317.1,193.7,356.35,498.75,414.25,354.8,1829.75,2906.6,356.75,3169.5,618.7,828.85,678.6,1900.6,130.5,524.85,1138.25,417.05,2318.7,269.9,286.8,812.1,650.05,1607.15,931.65,1490.05,4992.3,156.45,268.0,114.75,839.55,4644.8,2385.5,736.25,1255.85,312.65,428.5,932.25,284.35,1986.3,130.2,195.45,394.5,220.7
2013-01-01,137.8,4423.05,1362.7,2131.9,1365.15,911.65,322.1,197.75,356.3,501.35,417.45,359.95,1835.75,2923.05,357.4,3199.45,622.15,832.95,684.5,1897.35,134.15,530.6,1158.45,423.25,2308.85,266.65,287.25,831.1,649.95,1624.9,941.8,1514.4,4951.6,155.5,267.65,113.85,840.7,4609.45,2426.45,739.5,1264.15,316.75,438.2,933.65,286.9,2022.8,132.4,198.6,396.9,223.35
2013-01-02,138.45,4371.95,1386.85,2202.25,1350.15,910.3,321.05,201.5,366.45,504.3,420.45,358.7,1837.7,2855.35,364.75,3192.45,625.25,846.6,687.35,1905.35,135.0,530.5,1174.0,433.0,2309.2,272.0,285.4,827.3,656.9,1649.55,938.6,1557.4,4974.3,157.5,274.6,113.1,847.95,4588.3,2450.55,740.9,1263.3,318.0,438.15,939.7,287.8,2035.25,131.7,202.9,393.75,231.15
2013-01-03,138.3,4396.7,1389.95,2214.9,1386.5,914.9,328.0,204.35,366.25,507.7,417.85,360.45,1882.3,2860.25,363.35,3176.9,625.95,845.5,683.35,1887.95,134.4,532.35,1172.05,434.3,2337.9,271.55,283.55,831.1,654.9,1636.85,936.4,1543.3,4899.2,157.55,279.8,114.15,860.75,4610.15,2471.6,733.85,1280.6,318.1,442.3,941.35,282.75,2024.85,136.8,204.4,397.8,231.2
2013-01-04,137.5,4402.0,1378.95,2205.6,1387.15,930.6,327.0,207.15,374.0,510.2,416.15,363.8,1889.35,2822.7,371.15,3189.5,634.05,837.7,679.35,1887.95,132.55,534.7,1182.4,430.75,2349.55,281.15,282.4,827.55,650.2,1628.0,941.25,1545.45,4875.85,158.9,284.8,114.95,861.85,4596.4,2486.7,735.15,1299.2,315.4,433.5,942.5,285.45,2041.9,135.9,201.7,403.65,227.05
2013-01-07,140.05,4394.35,1372.85,2196.9,1385.1,917.3,326.8,207.4,385.5,501.8,424.35,360.2,1887.6,2843.45,366.35,3184.65,627.9,822.95,668.2,1897.3,134.4,525.4,1182.15,431.35,2374.8,281.25,279.05,854.8,648.45,1588.15,954.15,1584.6,4874.15,157.6,288.0,114.4,856.6,4532.75,2467.6,744.15,1294.85,313.25,440.9,927.05,281.65,2040.7,137.25,202.65,404.95,223.25
2013-01-08,137.45,4394.1,1360.3,2198.45,1383.85,914.4,330.3,202.95,380.75,500.1,429.5,360.25,1908.15,2794.75,364.55,3182.4,634.7,840.3,670.25,1881.1,133.0,525.5,1179.55,433.75,2344.0,281.35,285.7,845.45,652.75,1566.9,958.3,1574.85,4894.95,157.45,290.1,116.45,850.65,4544.05,2493.35,754.45,1300.25,314.15,433.35,926.4,272.15,2019.15,137.6,199.7,398.15,224.0
2013-01-09,135.15,4364.15,1349.65,2157.9,1371.25,916.3,333.75,205.05,385.7,505.45,428.4,363.7,1910.9,2767.3,370.6,3159.65,635.85,830.0,667.5,1847.7,132.05,519.3,1180.45,434.55,2331.0,286.35,279.5,843.7,649.1,1549.7,964.45,1569.6,4947.7,155.7,292.2,115.55,852.7,4511.05,2522.8,761.2,1276.6,327.35,422.3,939.4,268.0,1962.35,136.0,196.85,397.05,223.35
2013-01-10,135.8,4362.7,1368.0,2138.15,1405.45,909.95,330.05,205.1,380.85,496.0,425.45,365.65,1910.05,2806.1,367.45,3127.0,641.6,825.5,675.8,1848.75,130.05,516.6,1179.5,441.2,2322.3,286.15,281.0,849.05,653.85,1546.6,961.3,1572.3,4857.95,153.8,302.25,113.9,850.05,4471.8,2539.1,754.25,1258.4,333.7,420.5,975.6,266.95,1899.15,136.9,193.3,395.6,225.8
2013-01-11,131.7,4299.45,1364.1,2118.1,1385.0,888.25,325.2,205.45,370.75,490.15,421.5,360.65,1899.85,2810.8,364.45,3036.4,644.85,809.5,669.3,1839.45,127.05,498.1,1163.55,431.05,2712.1,284.75,273.4,831.25,630.0,1531.95,937.9,1565.25,4839.6,152.7,292.35,113.15,839.9,4371.5,2491.05,739.25,1306.35,330.4,417.3,989.35,269.9,1883.3,133.95,194.4,419.95,232.3
2013-01-14,136.3,4365.55,1386.1,2093.35,1393.85,867.0,328.7,207.8,373.15,485.0,416.3,359.15,1913.05,2764.5,370.9,3061.65,672.8,827.05,669.3,1843.2,128.25,505.3,1185.15,440.15,2806.5,288.1,277.9,848.2,628.55,1554.8,935.0,1539.1,4894.95,154.05,305.25,112.05,847.55,4421.8,2499.75,735.3,1334.5,327.7,423.8,1002.0,274.55,1866.15,138.15,196.85,419.15,232.7
2013-01-15,136.9,4313.1,1424.3,2115.35,1406.05,873.65,345.2,205.25,385.2,486.45,418.8,355.05,1902.35,2774.35,372.25,3084.8,664.1,825.5,668.3,1844.6,129.1,503.7,1204.35,441.9,2787.05,297.55,284.1,861.1,629.65,1560.0,929.3,1546.0,4857.3,155.65,307.55,111.05,847.15,4525.85,2489.85,730.2,1337.45,331.55,424.8,999.8,276.3,1920.55,136.4,194.0,420.95,230.1
2013-01-16,135.6,4278.3,1409.45,2076.5,1385.8,840.35,342.9,204.4,382.2,493.95,416.05,352.6,1929.9,2774.2,372.9,3061.75,673.8,818.85,660.5,1834.6,123.4,500.15,1179.85,430.0,2767.45,296.95,284.0,839.2,624.6,1544.2,900.7,1493.2,4839.2,156.2,303.8,112.05,861.35,4475.4,2432.4,719.35,1347.75,320.05,414.95,997.9,276.55,1920.7,134.6,190.6,419.95,222.7
2013-01-17,134.6,4333.2,1406.4,2052.75,1382.35,829.0,353.5,204.95,396.15,489.9,407.4,352.55,1938.5,2730.65,376.4,3079.1,704.0,807.6,666.8,1818.7,122.05,500.55,1162.5,426.65,2797.95,315.9,285.3,861.35,627.9,1527.7,900.95,1494.1,4797.55,157.1,314.45,112.65,890.0,4401.9,2469.85,717.0,1362.0,328.95,418.7,1018.4,276.7,1910.35,138.6,189.65,430.7,228.4
2013-01-18,132.25,4311.05,1388.05,2059.25,1371.45,842.6,348.85,205.0,434.95,486.15,409.8,354.8,1891.15,2712.25,383.65,3052.0,705.65,822.7,662.85,1764.1,122.75,490.4,1176.2,419.95,2788.05,349.3,287.45,869.8,629.75,1537.2,886.0,1547.45,4797.0,164.5,337.7,114.95,900.2,4537.3,2492.05,712.05,1351.0,328.55,415.0,998.95,274.25,1909.3,141.1,187.15,397.35,224.1
2013-01-21,135.75,4287.9,1385.45,2058.1,1391.35,859.9,355.55,205.05,440.9,489.5,404.0,351.6,1922.8,2693.05,388.0,3029.7,715.2,812.5,658.55,1771.95,122.75,497.25,1177.55,413.1,2796.3,344.6,291.55,865.15,630.95,1567.35,882.1,1574.6,4794.85,161.6,336.55,113.9,919.95,4478.85,2499.45,699.85,1330.0,323.25,414.1,1004.35,276.35,1931.45,142.2,186.85,397.55,221.0
2013-01-22,135.45,4413.05,1393.4,2067.15,1389.55,866.75,351.65,205.05,433.8,490.15,405.3,350.45,1912.45,2697.25,369.95,3021.75,697.65,813.35,653.75,1762.55,119.75,480.9,1170.15,417.7,2783.55,333.4,289.15,859.5,640.75,1553.4,883.65,1570.1,4700.75,164.35,337.4,113.5,920.05,4465.1,2464.45,710.7,1317.5,318.55,408.7,980.8,269.15,1952.95,139.9,185.05,398.75,222.4
2013-01-23,133.65,4442.5,1398.4,2033.25,1320.1,869.2,367.35,204.6,424.55,485.25,406.1,350.5,1922.3,2671.25,365.95,3039.5,676.4,820.85,656.6,1782.7,117.85,460.05,1181.0,424.65,2789.6,325.95,292.75,855.1,645.05,1561.1,881.95,1573.7,4503.1,162.6,333.2,112.15,923.05,4525.2,2480.4,709.75,1311.95,313.05,407.55,967.0,266.0,1954.65,137.95,184.65,401.75,234.65
2013-01-24,129.95,4405.1,1396.3,2013.05,1302.0,854.1,361.9,206.1,415.9,474.7,391.05,343.65,1935.2,2699.55,349.5,2977.95,666.35,807.65,660.3,1770.3,113.9,468.8,1164.5,430.55,2798.2,313.85,297.45,834.9,653.05,1585.0,877.3,1538.8,4549.3,160.35,336.35,110.95,915.55,4530.8,2459.15,710.25,1328.55,293.45,404.5,990.55,267.6,1949.85,132.5,178.2,404.95,225.7
2013-01-25,130.3,4405.7,1386.25,2080.0,1307.65,857.0,360.5,208.3,419.95,484.1,397.9,341.05,1945.15,2653.85,353.55,3017.75,681.05,805.85,665.05,1764.9,116.4,476.5,1172.95,431.5,2814.65,323.55,299.75,864.95,665.2,1611.3,901.5,1599.45,4650.1,159.35,341.1,111.0,912.2,4446.95,2513.7,728.7,1340.5,301.0,406.75,1006.5,274.45,1916.65,137.7,183.2,407.65,227.95
2013-01-28,136.75,4399.2,1412.95,2086.65,1300.5,837.1,357.35,210.3,415.75,477.9,399.65,342.25,1940.75,2640.1,358.1,3005.85,696.6,801.7,670.35,1798.35,118.4,470.35,1190.25,432.5,2810.65,318.6,300.75,870.7,668.05,1597.0,904.9,1608.15,4596.85,157.65,334.95,111.9,897.55,4511.05,2491.55,720.55,1345.05,308.55,405.65,1016.05,270.5,1886.55,136.55,183.05,413.55,230.6
2013-01-29,145.8,4431.6,1475.45,2031.85,1295.25,832.65,349.5,212.15,409.5,480.2,397.9,347.65,1937.85,2730.95,350.55,2999.8,691.9,802.5,652.45,1809.95,115.45,468.55,1201.2,430.7,2799.0,310.45,305.15,868.15,674.7,1594.6,898.6,1593.05,4602.45,157.3,333.3,112.1,882.85,4350.05,2462.45,711.35,1344.95,304.25,399.0,1001.55,269.7,1857.1,136.7,183.35,408.65,221.95
2013-01-30,142.65,4473.75,1501.25,2028.35,1305.1,841.5,344.6,209.95,409.35,475.95,407.75,350.25,1932.7,2762.6,339.15,3039.0,689.0,797.15,656.65,1796.1,115.05,477.45,1212.7,434.85,2790.65,313.65,304.2,849.65,678.8,1563.75,894.5,1601.9,4649.2,155.8,338.5,111.5,899.4,4353.75,2436.1,708.85,1346.15,299.2,406.25,1011.0,275.6,1884.35,134.65,186.8,414.85,219.8
2013-01-31,150.55,4501.15,1505.15,2027.15,1291.75,852.0,339.6,204.25,410.45,482.0,407.05,353.35,1915.9,2820.35,342.25,3005.9,688.0,786.55,643.05,1822.1,116.2,473.95,1191.15,435.8,2789.5,327.3,307.65,882.5,680.35,1541.85,889.25,1581.6,4745.55,157.1,339.7,110.2,886.65,4468.6,2438.0,718.0,1344.15,298.0,404.9,998.95,279.35,1902.55,133.1,186.55,411.55,230.1
2013-02-01,149.95,4542.55,1509.65,2055.95,1296.15,850.35,329.4,206.0,422.65,471.8,414.4,356.7,1945.3,2841.2,343.2,3011.75,687.95,777.95,640.15,1810.05,113.3,464.85,1171.15,438.3,2770.95,336.85,309.4,878.7,672.3,1533.35,886.1,1609.7,4692.65,156.95,332.2,110.45,894.0,4414.65,2412.35,719.9,1348.1,281.65,400.85,1004.8,286.55,1837.75,131.35,183.65,407.6,231.35
2013-02-04,149.9,4642.95,1477.7,2064.6,1292.5,850.85,331.05,209.95,418.8,470.2,403.45,350.55,1912.35,2878.85,339.8,2980.25,682.2,798.25,646.9,1817.8,113.2,467.1,1181.75,435.15,2767.6,328.6,307.25,860.0,676.7,1534.95,883.9,1599.4,4739.65,155.55,325.75,111.2,886.7,4394.1,2352.6,719.7,1356.35,292.0,395.05,990.35,285.4,1897.35,127.5,180.35,408.1,232.7
2013-02-05,150.25,4638.9,1459.15,2094.7,1280.3,839.75,324.75,209.85,411.75,467.1,407.3,349.4,1899.85,2876.7,344.9,3010.55,671.1,797.4,644.15,1791.65,113.5,461.5,1166.05,434.05,2755.9,332.45,302.45,838.25,680.45,1534.25,887.1,1600.35,4745.5,155.45,325.7,109.6,874.75,4487.0,2371.5,749.5,1360.05,287.2,394.75,966.55,277.35,1925.4,129.7,177.75,407.0,236.05
2013-02-06,154.95,4624.15,1460.1,2081.8,1279.85,841.9,326.6,210.0,418.35,465.9,405.0,342.35,1899.25,2773.7,343.8,3030.15,670.05,807.75,639.5,1780.2,114.4,454.25,1155.25,429.5,2776.0,332.8,304.85,845.15,695.15,1513.0,885.15,1627.85,4715.6,151.8,321.75,109.35,875.65,4452.55,2348.7,748.5,1370.55,286.2,397.45,979.55,277.25,1962.65,127.6,179.15,405.65,238.1
2013-02-07,155.85,4603.85,1460.55,2063.8,1261.6,835.25,320.1,207.55,410.85,465.2,394.1,343.8,1895.2,2786.05,335.45,3059.25,668.75,810.65,641.5,1755.9,113.35,456.0,1144.85,430.95,2789.5,326.2,304.05,835.1,687.6,1496.4,896.6,1622.35,4705.05,148.05,319.85,111.6,872.9,4482.2,2326.6,749.5,1387.15,288.6,390.4,989.9,263.0,1921.3,127.55,174.4,405.7,231.2
2013-02-08,151.85,4523.5,1450.8,2046.85,1250.95,825.55,321.8,206.95,401.4,465.0,380.65,338.75,1855.4,2740.15,335.6,3012.75,670.2,808.8,650.05,1719.25,109.7,452.7,1130.15,424.8,2789.45,315.2,301.75,829.75,678.35,1511.1,884.6,1587.7,4643.4,148.05,313.6,111.25,863.55,4455.35,2286.15,746.1,1422.6,285.4,387.45,1001.95,264.55,1884.45,128.1,169.85,412.4,230.1
2013-02-11,153.5,4533.5,1494.1,2044.75,1244.85,823.2,316.2,203.35,402.55,469.8,395.0,338.45,1898.85,2741.25,335.25,3037.3,659.5,800.2,656.95,1704.8,112.3,460.55,1122.7,428.55,2792.05,312.4,299.15,824.65,671.8,1489.85,882.5,1558.8,4604.55,147.65,308.4,112.55,868.4,4401.85,2294.35,749.35,1414.7,290.9,384.8,999.3,267.8,1912.7,127.6,171.8,409.5,230.75
2013-02-12,153.7,4509.5,1482.95,2076.15,1241.95,809.1,322.3,200.35,410.3,476.95,393.15,345.1,1915.05,2671.35,333.4,3039.95,678.5,800.4,665.2,1702.15,112.6,460.0,1128.85,438.75,2755.25,317.05,300.05,810.85,671.35,1495.0,884.5,1558.95,4622.65,147.4,320.05,112.85,875.45,4425.75,2296.4,771.7,1410.05,298.55,384.9,990.05,271.1,1920.25,126.2,170.65,411.85,229.8
2013-02-13,154.9,4471.05,1477.55,2018.8,1259.4,778.9,325.95,195.1,401.45,483.35,387.85,347.65,1905.2,2624.7,328.05,3045.05,709.35,815.0,664.2,1694.25,110.5,455.75,1142.6,440.65,2789.55,320.2,300.35,806.85,667.75,1482.05,897.0,1532.45,4612.7,148.25,323.5,109.9,879.0,4524.0,2254.7,775.45,1435.4,304.7,376.0,1000.6,270.55,1943.3,125.5,165.9,409.45,228.05
2013-02-14,148.4,4526.1,1432.3,2002.6,1291.95,756.65,311.7,192.8,387.35,493.1,381.7,350.9,1874.35,2687.0,334.65,3073.2,708.25,816.2,674.8,1670.45,110.65,464.55,1126.2,441.3,2812.75,316.55,300.75,785.8,665.4,1441.1,900.8,1485.25,4597.7,149.3,322.3,105.7,856.05,4498.45,2215.75,778.95,1447.7,297.2,380.9,1002.0,268.75,1953.2,118.7,163.15,395.8,227.6
2013-02-15,149.95,4542.4,1449.3,1970.35,1289.3,763.1,316.65,188.15,379.5,490.0,381.7,349.85,1818.9,2659.3,338.75,3028.75,697.0,812.1,676.75,1680.1,109.65,462.1,1121.85,439.85,2788.6,314.8,300.6,795.35,670.35,1444.0,897.95,1475.05,4597.45,149.95,322.75,105.65,845.8,4420.15,2233.45,786.2,1442.15,304.45,376.1,998.65,267.8,1930.0,122.5,165.0,399.25,226.5
2013-02-18,149.05,4504.1,1432.05,1946.6,1278.1,777.05,313.7,191.9,379.3,493.8,379.8,343.1,1802.2,2689.55,340.15,3026.6,691.2,824.45,676.0,1693.35,111.0,470.2,1122.0,439.9,2780.1,312.55,300.3,803.35,665.8,1468.95,892.35,1479.8,4566.9,151.1,317.85,108.25,847.5,4392.25,2262.7,788.05,1425.35,305.8,385.25,986.6,263.85,1905.8,126.05,167.9,402.9,224.45
2013-02-19,152.55,4558.9,1439.4,1988.05,1271.0,770.3,307.55,191.6,381.75,498.65,387.6,338.8,1823.5,2839.65,334.45,3038.3,705.5,823.45,674.8,1672.6,112.0,476.6,1131.4,442.7,2820.45,314.45,301.65,813.0,674.8,1462.9,899.2,1511.25,4598.9,153.5,329.7,108.4,848.4,4386.45,2273.5,792.65,1443.55,306.75,386.7,1034.5,263.85,1943.65,126.8,170.9,410.75,220.45
2013-02-20,150.45,4555.5,1439.4,1982.7,1285.1,825.0,304.0,196.05,392.9,498.8,381.6,342.6,1825.8,2813.9,338.0,3062.15,722.85,819.6,676.95,1695.15,111.55,477.15,1121.55,439.35,2819.45,317.9,300.0,809.6,668.05,1457.2,898.5,1508.3,4604.2,152.4,329.05,108.15,874.8,4397.65,2252.05,799.3,1452.8,303.95,379.25,1052.25,259.15,1949.45,127.5,169.95,412.3,219.95
2013-02-21,145.6,4513.65,1404.8,1983.55,1264.8,831.3,296.2,194.8,390.25,504.15,381.8,340.3,1821.2,2791.6,338.15,3011.7,720.2,815.05,666.25,1688.4,107.8,468.25,1079.6,428.1,2807.8,314.2,296.6,768.0,660.3,1425.85,885.7,1467.5,4593.5,152.0,322.1,106.85,859.2,4351.75,2210.55,797.5,1451.05,297.55,363.9,1038.1,257.7,1938.6,122.35,163.75,405.8,215.4
2013-02-22,149.7,4537.3,1411.9,1993.65,1239.05,823.9,309.65,191.6,389.25,501.25,380.7,331.7,1816.2,2795.9,341.0,3019.2,720.25,799.85,659.3,1677.35,107.05,455.4,1092.55,428.2,2840.55,312.35,292.0,773.35,665.25,1435.3,895.25,1438.4,4629.1,151.55,323.9,109.05,862.6,4384.6,2196.0,811.55,1455.1,292.9,364.5,1039.45,256.4,1940.9,125.3,162.7,415.95,219.85
2013-02-25,148.1,4502.15,1401.15,2009.55,1286.6,850.45,307.0,192.05,382.85,499.15,370.4,325.8,1804.35,2782.05,343.2,3022.5,733.55,802.05,656.45,1706.8,106.65,451.7,1093.9,426.2,2917.8,306.6,292.65,767.35,660.65,1401.85,894.8,1444.1,4654.55,149.85,317.9,112.05,854.35,4354.6,2220.9,822.05,1473.7,299.15,360.7,1038.0,252.75,1912.1,123.45,161.0,419.1,218.65
2013-02-26,141.45,4400.1,1367.75,1921.6,1279.35,843.15,311.8,192.05,376.05,489.7,361.5,314.6,1769.15,2769.45,339.75,3047.95,726.7,771.55,651.25,1690.25,101.75,452.1,1064.0,422.25,2959.8,293.95,290.85,763.05,661.35,1365.7,865.75,1404.3,4617.35,151.0,306.35,110.95,823.5,4332.75,2198.4,799.4,1496.4,289.4,349.45,1026.7,250.05,1905.7,120.75,158.8,415.9,215.05
2013-02-27,143.3,4358.05,1400.0,1964.1,1311.1,844.85,321.75,184.55,380.05,491.1,364.15,311.5,1755.85,2776.95,333.55,3014.25,719.8,779.35,642.75,1672.9,102.25,453.25,1083.15,426.4,2910.55,306.4,294.8,777.8,653.5,1409.65,892.8,1408.55,4670.05,153.85,315.25,108.9,831.3,4318.5,2213.4,798.85,1483.2,286.25,357.1,1028.7,255.1,1900.2,122.1,161.15,418.5,220.05
2013-02-28,138.65,4272.2,1344.15,1973.0,1281.35,810.2,322.9,191.9,371.95,481.5,359.85,309.8,1755.45,2770.65,332.55,2955.9,723.4,757.65,625.35,1667.45,98.9,443.05,1040.4,412.0,2907.0,292.7,294.8,739.25,659.6,1367.8,873.7,1354.35,4761.8,150.9,313.45,104.3,813.85,4357.55,2080.9,802.15,1517.0,287.55,341.5,1051.05,260.9,1868.05,115.8,154.85,416.4,218.0
2013-03-01,140.1,4359.1,1363.7,2028.3,1282.3,807.5,311.1,190.8,385.5,502.1,370.1,314.0,1741.85,2772.8,332.05,2974.0,722.45,777.5,622.5,1646.95,98.95,452.8,1056.35,400.95,2913.8,298.85,291.25,747.4,654.85,1400.45,887.1,1424.4,4696.85,150.05,314.9,107.95,810.4,4323.75,2087.65,799.35,1501.85,288.4,341.1,1103.0,274.3,1886.6,119.25,153.95,421.7,220.8
2013-03-04,136.15,4329.9,1368.9,1989.2,1257.2,805.3,316.05,192.25,387.25,500.25,371.6,316.1,1765.1,2780.8,330.05,2924.15,715.45,773.8,627.65,1638.8,94.35,440.95,1058.65,401.0,2903.45,303.8,292.5,716.35,655.05,1364.75,885.5,1398.75,4738.8,149.35,312.05,108.45,812.6,4173.9,2099.5,799.1,1513.2,289.75,334.7,1085.8,265.25,1848.3,115.3,148.85,419.5,220.2
2013-03-05,145.95,4434.9,1403.2,1973.4,1271.6,807.2,322.1,195.6,388.4,500.4,382.3,318.15,1793.95,2799.25,337.0,3009.35,745.65,773.1,632.95,1645.75,98.6,449.9,1093.6,410.65,2921.3,308.1,292.6,727.7,655.95,1395.6,897.55,1430.75,4725.0,149.55,316.6,108.6,826.35,4206.95,2128.55,798.95,1540.15,300.5,344.15,1067.7,260.15,1901.1,119.3,156.75,433.05,219.2
2013-03-06,144.3,4463.2,1402.15,1973.3,1248.3,804.55,320.45,196.95,384.25,509.4,382.0,317.0,1809.8,2784.2,334.0,3032.3,756.3,774.3,630.5,1647.05,101.8,440.5,1108.35,415.05,2970.1,307.05,287.05,746.95,654.65,1432.3,878.0,1424.45,4735.75,148.45,318.95,107.65,835.25,4194.2,2168.6,797.5,1561.2,309.4,352.75,1079.6,257.1,1900.1,120.45,162.05,441.9,216.7
2013-03-07,145.9,4585.45,1403.3,1994.25,1258.3,803.55,320.25,195.95,390.65,519.2,386.4,313.0,1808.7,2786.75,331.5,3024.9,771.4,782.05,641.8,1713.65,101.1,433.2,1117.15,420.05,3004.35,307.2,292.35,730.15,655.25,1463.8,885.6,1449.35,4709.5,148.15,320.3,108.2,836.5,4255.9,2166.15,810.25,1589.9,305.9,350.55,1096.25,253.95,1879.3,123.7,165.05,449.35,220.9
2013-03-08,145.95,4666.6,1407.0,2013.45,1284.75,810.35,322.9,193.7,405.4,527.65,391.8,321.35,1819.2,2793.95,341.6,3028.35,773.15,813.25,657.3,1743.15,101.3,437.8,1139.3,436.15,2970.25,311.95,297.7,743.55,675.3,1497.55,904.2,1428.95,4768.65,149.05,325.75,110.0,851.3,4203.2,2209.5,817.95,1583.15,303.8,359.15,1110.4,258.05,1900.65,126.75,167.15,445.35,221.45
2013-03-11,142.0,4756.75,1401.2,1986.3,1278.85,804.7,321.35,193.3,399.85,535.5,393.35,320.4,1813.15,2763.7,345.9,3038.0,782.9,831.65,655.25,1697.45,100.7,439.05,1131.95,437.05,2945.75,313.8,297.55,725.15,668.9,1510.2,912.85,1417.95,4721.65,149.6,324.95,110.4,844.5,4355.6,2204.7,833.4,1566.2,301.55,359.35,1108.2,250.9,1897.0,128.45,166.45,439.55,219.3
2013-03-12,138.9,4752.4,1384.75,1955.95,1262.35,801.65,314.55,189.85,396.75,537.2,387.35,319.15,1817.15,2765.15,346.35,3034.55,773.45,823.8,644.0,1677.9,99.45,444.45,1123.1,431.6,2918.1,310.5,298.85,706.6,668.3,1500.7,916.85,1417.0,4697.95,147.8,324.95,109.25,847.85,4386.15,2206.85,827.35,1560.5,304.7,356.25,1097.4,242.2,1905.1,125.45,164.0,438.65,220.4
2013-03-13,135.4,4790.8,1346.7,1895.4,1252.6,797.05,317.3,189.9,390.55,537.2,383.5,319.05,1807.95,2772.25,339.6,2986.4,778.6,809.2,634.9,1673.75,95.8,446.75,1085.7,423.1,2863.45,308.7,301.65,702.85,650.45,1495.45,910.55,1374.25,4688.7,146.8,316.8,109.8,845.0,4302.2,2179.35,837.4,1551.7,301.0,352.1,1085.1,236.2,1905.35,125.9,163.85,439.3,207.7
2013-03-14,139.95,4896.45,1352.8,1854.8,1266.45,795.45,314.6,189.8,397.25,537.5,385.25,319.2,1817.0,2765.55,332.55,2997.2,791.55,814.1,649.25,1669.1,96.05,456.05,1110.65,431.15,2874.1,309.8,301.9,708.95,658.25,1522.05,914.3,1418.8,4706.3,146.85,319.9,109.65,860.05,4237.25,2255.05,830.15,1567.7,301.0,357.1,1104.3,229.15,1908.75,125.9,165.15,438.5,213.55
2013-03-15,138.8,5007.3,1339.85,1850.3,1299.0,795.1,310.3,185.1,400.05,540.1,383.75,320.0,1822.65,2790.45,323.3,2978.6,791.95,817.3,639.4,1684.45,95.6,458.6,1067.5,421.35,2878.25,317.55,301.9,700.4,664.3,1508.15,927.75,1406.7,4725.2,145.95,319.15,109.0,843.65,4187.8,2262.0,833.6,1570.25,291.1,354.45,1102.0,242.15,1923.15,123.95,164.6,440.95,217.25
2013-03-18,139.05,5002.5,1325.1,1812.1,1283.45,772.6,307.5,183.5,392.1,546.95,391.35,302.3,1802.9,2774.75,313.7,2948.55,802.05,810.1,643.3,1690.5,95.3,463.45,1051.4,415.15,2860.75,310.7,304.25,686.8,654.2,1510.35,913.55,1361.05,4677.0,145.85,317.65,108.75,834.3,4103.15,2249.8,832.45,1566.95,286.85,349.3,1089.9,244.75,1903.95,122.75,161.9,433.65,216.05
2013-03-19,136.0,4909.35,1321.5,1835.9,1253.5,765.25,293.4,181.9,382.25,531.1,383.55,297.85,1797.85,2766.65,323.45,2891.55,781.55,784.55,631.55,1645.6,93.05,453.5,1032.6,409.25,2856.0,305.2,306.3,661.05,638.3,1470.65,878.35,1364.65,4679.5,144.3,309.85,107.1,825.0,4158.5,2203.55,839.05,1546.75,281.6,339.7,1090.7,242.6,1883.95,117.75,155.25,433.65,214.15
2013-03-20,132.35,4992.6,1299.25,1840.0,1249.1,763.9,280.05,179.9,380.3,529.15,389.75,297.9,1800.0,2750.1,318.65,2905.75,774.2,780.4,625.5,1651.15,90.3,468.65,1001.55,403.65,2865.65,300.0,307.2,640.25,633.2,1436.1,873.4,1342.6,4699.9,139.35,300.8,104.35,822.7,4177.05,2120.4,838.25,1557.65,285.65,334.75,1068.6,243.75,1844.95,117.1,153.6,429.95,202.7
2013-03-21,127.3,4912.7,1311.7,1755.3,1236.05,762.05,297.9,173.9,368.85,531.4,382.55,298.15,1772.25,2772.7,318.85,2895.1,773.1,797.9,607.0,1623.3,88.15,460.8,1035.35,406.45,2872.8,299.2,305.0,623.85,631.65,1394.4,880.65,1306.95,4756.5,137.95,298.05,101.6,812.6,4100.4,2119.45,831.3,1559.95,273.6,327.85,1064.85,249.0,1860.05,117.95,152.2,434.75,200.65
